PROJET;PHASE;EMET;LOT;LOT1;NIVEAU;ZONE;TYPE DE DOCUMENT;Numéro;INDICE;Libellé du document;Dernier indice;Date dépôt GED;Date de réception papier;Ajouté par;Chemin vers le fichier;Commentaire libre;Réponse commentaire libre;Délai de Réémission;Date demande visaCSSI;Retard visaCSSI;Date visaCSSI;VisaCSSI;Visa prévuCSSI;Numéro chrono visaCSSI;Numéro interne visaCSSI;Commentaire visaCSSI;Réponse commentaire visaCSSI;Date demande visaMOEX - EGIS;Retard visaMOEX - EGIS;Date visaMOEX - EGIS;VisaMOEX - EGIS;Visa prévuMOEX - EGIS;Numéro chrono visaMOEX - EGIS;Numéro interne visaMOEX - EGIS;Commentaire visaMOEX - EGIS;Réponse commentaire visaMOEX - EGIS;Date demande visaARC - ATELIERS 115;Retard visaARC - ATELIERS 115;Date visaARC - ATELIERS 115;VisaARC - ATELIERS 115;Visa prévuARC - ATELIERS 115;Numéro chrono visaARC - ATELIERS 115;Numéro interne visaARC - ATELIERS 115;Commentaire visaARC - ATELIERS 115;Réponse commentaire visaARC - ATELIERS 115;Date demande visaDECORATEUR - SAGUEZ;Retard visaDECORATEUR - SAGUEZ;Date visaDECORATEUR - SAGUEZ;VisaDECORATEUR - SAGUEZ;Visa prévuDECORATEUR - SAGUEZ;Numéro chrono visaDECORATEUR - SAGUEZ;Numéro interne visaDECORATEUR - SAGUEZ;Commentaire visaDECORATEUR - SAGUEZ;Réponse commentaire visaDECORATEUR - SAGUEZ;Date demande visaPAYSAGISTE - MUGO;Retard visaPAYSAGISTE - MUGO;Date visaPAYSAGISTE - MUGO;VisaPAYSAGISTE - MUGO;Visa prévuPAYSAGISTE - MUGO;Numéro chrono visaPAYSAGISTE - MUGO;Numéro interne visaPAYSAGISTE - MUGO;Commentaire visaPAYSAGISTE - MUGO;Réponse commentaire visaPAYSAGISTE - MUGO;Date demande visaBET FACADES - ELIOTH;Retard visaBET FACADES - ELIOTH;Date visaBET FACADES - ELIOTH;VisaBET FACADES - ELIOTH;Visa prévuBET FACADES - ELIOTH;Numéro chrono visaBET FACADES - ELIOTH;Numéro interne visaBET FACADES - ELIOTH;Commentaire visaBET FACADES - ELIOTH;Réponse commentaire visaBET FACADES - ELIOTH;Date demande visaBET STRUCTURE - TERRELL;Retard visaBET STRUCTURE - TERRELL;Date visaBET STRUCTURE - TERRELL;VisaBET STRUCTURE - TERRELL;Visa prévuBET STRUCTURE - TERRELL;Numéro chrono visaBET STRUCTURE - TERRELL;Numéro interne visaBET STRUCTURE - TERRELL;Commentaire visaBET STRUCTURE - TERRELL;Réponse commentaire visaBET STRUCTURE - TERRELL;Date demande visaBET POLLUTION DES SOLS - GINGER;Retard visaBET POLLUTION DES SOLS - GINGER;Date visaBET POLLUTION DES SOLS - GINGER;VisaBET POLLUTION DES SOLS - GINGER;Visa prévuBET POLLUTION DES SOLS - GINGER;Numéro chrono visaBET POLLUTION DES SOLS - GINGER;Numéro interne visaBET POLLUTION DES SOLS - GINGER;Commentaire visaBET POLLUTION DES SOLS - GINGER;Réponse commentaire visaBET POLLUTION DES SOLS - GINGER;Date demande visaBET GEOTECHNIQUE - GEOTECHNIQUE APPLIQUEE;Retard visaBET GEOTECHNIQUE - GEOTECHNIQUE APPLIQUEE;Date visaBET GEOTECHNIQUE - GEOTECHNIQUE APPLIQUEE;VisaBET GEOTECHNIQUE - GEOTECHNIQUE APPLIQUEE;Visa prévuBET GEOTECHNIQUE - GEOTECHNIQUE APPLIQUEE;Numéro chrono visaBET GEOTECHNIQUE - GEOTECHNIQUE APPLIQUEE;Numéro interne visaBET GEOTECHNIQUE - GEOTECHNIQUE APPLIQUEE;Commentaire visaBET GEOTECHNIQUE - GEOTECHNIQUE APPLIQUEE;Réponse commentaire visaBET GEOTECHNIQUE - GEOTECHNIQUE APPLIQUEE;Date demande visaBET  FLUIDES - PROJEX;Retard visaBET  FLUIDES - PROJEX;Date visaBET  FLUIDES - PROJEX;VisaBET  FLUIDES - PROJEX;Visa prévuBET  FLUIDES - PROJEX;Numéro chrono visaBET  FLUIDES - PROJEX;Numéro interne visaBET  FLUIDES - PROJEX;Commentaire visaBET  FLUIDES - PROJEX;Réponse commentaire visaBET  FLUIDES - PROJEX;Date demande visaBET CUISINES - CONVERGENCE;Retard visaBET CUISINES - CONVERGENCE;Date visaBET CUISINES - CONVERGENCE;VisaBET CUISINES - CONVERGENCE;Visa prévuBET CUISINES - CONVERGENCE;Numéro chrono visaBET CUISINES - CONVERGENCE;Numéro interne visaBET CUISINES - CONVERGENCE;Commentaire visaBET CUISINES - CONVERGENCE;Réponse commentaire visaBET CUISINES - CONVERGENCE;Date demande visaBET ACOUSTIQUE - STUDIO FA;Retard visaBET ACOUSTIQUE - STUDIO FA;Date visaBET ACOUSTIQUE - STUDIO FA;VisaBET ACOUSTIQUE - STUDIO FA;Visa prévuBET ACOUSTIQUE - STUDIO FA;Numéro chrono visaBET ACOUSTIQUE - STUDIO FA;Numéro interne visaBET ACOUSTIQUE - STUDIO FA;Commentaire visaBET ACOUSTIQUE - STUDIO FA;Réponse commentaire visaBET ACOUSTIQUE - STUDIO FA;Date demande visaCONTROLEUR TECHNIQUE - SOCOTEC;Retard visaCONTROLEUR TECHNIQUE - SOCOTEC;Date visaCONTROLEUR TECHNIQUE - SOCOTEC;VisaCONTROLEUR TECHNIQUE - SOCOTEC;Visa prévuCONTROLEUR TECHNIQUE - SOCOTEC;Numéro chrono visaCONTROLEUR TECHNIQUE - SOCOTEC;Numéro interne visaCONTROLEUR TECHNIQUE - SOCOTEC;Commentaire visaCONTROLEUR TECHNIQUE - SOCOTEC;Réponse commentaire visaCONTROLEUR TECHNIQUE - SOCOTEC;Date demande visaAMO ENVIRONNEMENT - GREENAFFAIR;Retard visaAMO ENVIRONNEMENT - GREENAFFAIR;Date visaAMO ENVIRONNEMENT - GREENAFFAIR;VisaAMO ENVIRONNEMENT - GREENAFFAIR;Visa prévuAMO ENVIRONNEMENT - GREENAFFAIR;Numéro chrono visaAMO ENVIRONNEMENT - GREENAFFAIR;Numéro interne visaAMO ENVIRONNEMENT - GREENAFFAIR;Commentaire visaAMO ENVIRONNEMENT - GREENAFFAIR;Réponse commentaire visaAMO ENVIRONNEMENT - GREENAFFAIR;Date demande visaAMO COMMISSIONNING - GREENAFFAIR;Retard visaAMO COMMISSIONNING - GREENAFFAIR;Date visaAMO COMMISSIONNING - GREENAFFAIR;VisaAMO COMMISSIONNING - GREENAFFAIR;Visa prévuAMO COMMISSIONNING - GREENAFFAIR;Numéro chrono visaAMO COMMISSIONNING - GREENAFFAIR;Numéro interne visaAMO COMMISSIONNING - GREENAFFAIR;Commentaire visaAMO COMMISSIONNING - GREENAFFAIR;Réponse commentaire visaAMO COMMISSIONNING - GREENAFFAIR;Date demande visaCSPS - SOCOTEC;Retard visaCSPS - SOCOTEC;Date visaCSPS - SOCOTEC;VisaCSPS - SOCOTEC;Visa prévuCSPS - SOCOTEC;Numéro chrono visaCSPS - SOCOTEC;Numéro interne visaCSPS - SOCOTEC;Commentaire visaCSPS - SOCOTEC;Réponse commentaire visaCSPS - SOCOTEC;Column163;Column164;Column165;Column166;Column167;Column168
GLF;EXE;SIM;Façades;3;TNX;TZN;PPR;7001;C;Prototype VMU 1 (façades type 1, type 2 + bardage, type 3, type 5) - Carnet de détails.pdf;DI;30/05/2023;;Andrea NARESSI;/01 - DOCUMENTS D'EXECUTION/Lot 03 - Façades - Verrières/Pièces graphiques;;;42;;;;;;;;;;30/05/2023;-94;22/09/2023;VAO;;918;;"Simon DAVID :
Voir fiche visa EGIS FIVI002 ci-jointe";;30/05/2023;-3;16/06/2023;VAO;;351;;"Nicolas VIGNAU :
Voir visa EXE_A115_MEX_VISA_03-04_C ci-joint";;30/05/2023;;30/05/2023;PI;;;;;;;;;;;;;;;30/05/2023;-7;20/06/2023;VAO;;50;;"Lisa SCHILLINGER :
Remarques générale : 
- Voir visa graphique en PJ
- Localisation à valider MOex
- Sous réserve validation architecte
- Fournir fiche technique des accessoires et produit 
- Prévoir l'étanchéité provisoire du prototype

T1
- Fournir un échantillon de bois laqué à comparer avec l'aluminium pour validation MOA
- Nous notons qu'un profil d'ouvrant caché a été dessiné pour la porte , il sera nécessaire de confirmer que la gamme choisi est compatible avec la dimension et pour l'intégration des accessoires (bequilles, serrure, ferme-porte, etc).
- Représenter drainage des ouvrants (pare-tempête, si existant).";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30/05/2023;-14;27/06/2023;VAO;;591;;"Jérôme FALALA :
Pour mémoire, nous sommes toujours en attente des PV acoustiques des menuiseries (affaiblissement, isolement latéral...)
Attention, en allège des parties vitrées, continuité des performances acoustiques à intégrer - présenter le détail de composition";;30/05/2023;;;-318;13/06/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;SIM;Façades;3;TNX;TZN;PPR;7001;B;Prototype VMU 1 (façades type 1, type 2 + bardage, type 3, type 5) - Carnet de détails.dwg;;05/04/2023;;Andrea NARESSI;/01 - DOCUMENTS D'EXECUTION/Lot 03 - Façades - Verrières/Pièces graphiques;;;;;;;;;;;;;05/04/2023;;18/04/2023;VAO;;46;FIVI001;"Simon DAVID :
Voir fiche visa EGIS FIVI001 ci-jointe";;05/04/2023;;12/04/2023;VAO;;124;;"Nicolas VIGNAU :
Voir visa EXE_A115_MEX_VISA_03-04_B ci-joint";;05/04/2023;;05/04/2023;PI;;;;;;;;;;;;;;;05/04/2023;;11/04/2023;VAO;;6;;"Lisa SCHILLINGER :
Remarques générale : 
- Localisation à valider MOex
- Sous réserve validation architecte
- Fournir fiche technique des accessoires et produit et préciser les références des couches des vitrages
- Prévoir l'étanchéité provisoire du prototype
- Préciser la localisation des couches (AGC/ Guardian)

T1
- Fournir un échantillon de bois laqué à comparer avec l'aluminium pour validation MOA
- Représenter les coupes manquantes (voir annexe) : parties opaques, jonction de bloc, bandeau, sous-face de la terrasse
- Prévoir la possibilité de modifier l'emplacement des coulisses des BSO.
- Représenter drainage des ouvrants (pare-tempête, si existant).";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/04/2023;;07/04/2023;VAO;;73;;"Jérôme FALALA :
Nous transmettre les PV ou RE acoustique justifiant :
- des indices d'affaiblissement requis (y compris pour les compositions opaques)
- les isolements latéraux";;05/04/2023;;;;19/04/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;SIM;Façades;3;TNX;TZN;PPR;7003;B;Prototype VMU 2 (façades type 5) - Carnet de détails.dwg;DI;25/05/2023;;Andrea NARESSI;/01 - DOCUMENTS D'EXECUTION/Lot 03 - Façades - Verrières/Pièces graphiques;;;;;;;;;;;;;25/05/2023;-179;11/12/2023;VAO;;1243;;"Simon DAVID :
-	Voir visa ELIOTH et A115 et prendre en compte également les remarques émises sur les plans d’exécution des façades T5";;;;06/06/2023;VAO;;294;;"Nicolas VIGNAU :
Voir visa EXE_A115_MEX_VISA_03-13-A ci-joint.";;25/05/2023;;25/05/2023;PI;;;;;;;;;;;;;;;25/05/2023;-12;20/06/2023;VAO;;49;;"Lisa SCHILLINGER :
Remarque générale : 
- Sous réserve validation archi
- Sous réserve validation carnet de système T5

Remarque spécifique : 
- Préciser le mode de fixation des profils alu pour passage câbles électriques
- Store toile intérieur à représenter";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25/05/2023;;29/05/2023;NC;;520;;;;25/05/2023;;;-323;08/06/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"EXE
25/05/2023
ARC - ATELIERS 115 -> VAO
Nicolas VIGNAU :
Voir visa EXE_A115_MEX_VISA_03-12-A ci-joint";;;;;
GLF;EXE;SIM;Façades;3;TNX;TZN;DAF;9024;A;Stores rouleau.pdf;DI;25/05/2023;;Andrea NARESSI;/01 - DOCUMENTS D'EXECUTION/Lot 03 - Façades - Verrières/Fiches Produits (DAF);;;;;;;;;;;;;25/05/2023;-97;19/09/2023;VAO;;882;;"Simon DAVID :
-	Il manque la fiche technique des moteurs, schémas électriques et les informations sur les raccordements pour interface avec le lot Elec.
-	Répondre au visa de Studio FA et fournir les détails qui intègrent le traitement acoustique au droit des cloisonnements amovibles. Les coffrent ne doivent pas être filants
-	Prendre en compte visa A115 : préciser le coloris – à savoir RAL 9016
-	Fournir détails des stores sur les carnets de détails (baguette, moteur, coffre ...) en prenant en compte les remarques émises sur le prototype. 
-	L’espacement entre les stores y compris baguettes doit être d’au moins 60mm pour permettre la pose des cloisonnement amovibles
-	Une DAF n’est pas une fiche technique commerciale. A Compléter";;25/05/2023;;31/05/2023;VAO;;181;;"Nicolas VIGNAU :
Sous réserve validation BET Elioth et Studio FA.
Teinte RAL 9016 à préciser.";;25/05/2023;;25/05/2023;PI;;;;;;;;;;;;;;;25/05/2023;-12;20/06/2023;VAO;;52;;"Lisa SCHILLINGER :
Préciser la réalisation des bouchons acoustiques. Pas de coffre de store filant. Voir CCTP paragraphe 2.4.2.1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25/05/2023;;29/05/2023;VAO;;551;;"Jérôme FALALA :
Attention, pas de coffre de store intérieur filant :
- la laine minérale prévue dans les bandes plâtre de ratrappage doit être déroulée au dessus des coffres de store
- les coffres doivent être interrompuus systématiquement au droit de chaque trame - si pas de montants verticaux pour interruption, alors un bouchon acoustique doit être mis en oeuvre.";;25/05/2023;;;-323;08/06/2023;;;;;25/05/2023;;25/05/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;SIM;Façades;3;TNX;TZN;LDO;1;C;Liste prévisionelle de documents.pdf;DI;22/05/2023;;Andrea NARESSI;/01 - DOCUMENTS D'EXECUTION/Lot 03 - Façades - Verrières/Pièces graphiques;;;;;;;;;;;;;22/05/2023;-102;22/09/2023;VAO;;915;;"Simon DAVID :
-	Prendre en compte le visa d’ELIOTH
-	A compléter avec les dates prévisionnelles de diffusion manquantes.
-	Dates prévisionnelles de diffusion à valider avec l’OPC DUMEZ
-	Les dates de diffusions des documents suivant nous parait bien trop tardive par rapport au planning général de l’opération : plans directeurs directeurs T10 et T11, carnets de détails T3, T4, T5, T6, T7,T10 et T11, les carnets série 5000 et les NDC série 8000. A revoir
-	Fournir planning étude complet";;22/05/2023;-315;15/04/2024;VAO;;2284;;"Nicolas VIGNAU :
- Document à mettre à jour.";;22/05/2023;;22/05/2023;PI;;;;;;;;;;;;;;;22/05/2023;-15;20/06/2023;VAO;;53;;"Lisa SCHILLINGER :
Les pièces suivantes sont à rajouter dans la liste ou prendre en compte : 
- note de calcul vitrage (Fs, Tl) si non inclue dans NDC thermique typologies
- fiche technique système de bardage T8
- méthodogie de pose et remplacement des vitrages
- essai mécanique ouvrant si hors gabarit/hors gamme";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22/05/2023;;29/05/2023;NC;;532;;;;22/05/2023;;;-326;05/06/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;SIM;Façades;3;TNX;TZN;DAF;9038;B;Toile store rouleau.pdf;DI;12/05/2023;;Andrea NARESSI;/01 - DOCUMENTS D'EXECUTION/Lot 03 - Façades - Verrières/Fiches Produits (DAF);;;;;;;;;;;;;12/05/2023;-96;06/09/2023;VSO;;843;;"Simon DAVID :
Toile de store validée par architecte et lors de la présentation prototype.
Fournir détails des stores sur les carnets de détails (baguette, moteur, coffre ...) en prenant en compte les remarques émises sur le prototype";;12/05/2023;-5;31/05/2023;VSO;;179;;"Nicolas VIGNAU :
Sous réserve validation Elioth et présentation sur témoin façade.";;12/05/2023;;12/05/2023;PI;;;;;;;;;;;;;;;12/05/2023;;17/05/2023;VAO;;42;;"Lisa SCHILLINGER :
'-Sous réserve validation architecte";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12/05/2023;-3;29/05/2023;VSO;;507;;;;12/05/2023;;;-336;26/05/2023;;;;;12/05/2023;;12/05/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;SIM;Façades;3;TNX;TZN;DAF;9038;A;Toile store rouleau.pdf;;13/04/2023;;Andrea NARESSI;/01 - DOCUMENTS D'EXECUTION/Lot 03 - Façades - Verrières/Fiches Produits (DAF);;;;;;;;;;;;;13/04/2023;;;;04/05/2023;;;;;13/04/2023;;25/04/2023;VAO;;157;;"Nicolas VIGNAU :
Sous réserve présentation sur témoin et validation BET Façade et acoustique.";;13/04/2023;;13/04/2023;PI;;;;;;;;;;;;;;;13/04/2023;-2;28/04/2023;VAOB;;31;;"Lisa SCHILLINGER :
'- Justifier les performance vitrage + store
- Au marché une valeur Tvnh < 10%, ici elle vaut 12%, se référer au paragraphe 3.1.6.2 du CCTP.";"Andrea NARESSI :
- Au marché la référence indiquée dans le paragraphe 3.5.8.5 c'est la suivant : Soltis Touch Jasmin 3% d’ouverture";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13/04/2023;;24/04/2023;VSO;;309;;"Jérôme FALALA :
Pour mémoire : transmettre détail de coffre dans le cas pose filante";;13/04/2023;;;;27/04/2023;;;;;13/04/2023;;13/04/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;SIM;Façades;3;TNX;TZN;MQT;53;C;Maquette VMU T2-T6.pdf;DI;12/05/2023;;Andrea NARESSI;/01 - DOCUMENTS D'EXECUTION/Lot 03 - Façades - Verrières/Pièces graphiques;;;;;;;;;;;;;12/05/2023;-112;22/09/2023;VAO;;919;;"Simon DAVID :
- prendre en compte le visa A115";;12/05/2023;-11;06/06/2023;VAO;;290;;"Nicolas VIGNAU :
Voir visa EXE_A115_MEX_VISA_03-11-A ci-joint";;12/05/2023;;12/05/2023;PI;;;;;;;;;;;;;;;12/05/2023;;17/05/2023;VAO;;40;;"Lisa SCHILLINGER :
'-Sous réserve validation architecte
-En attente carnet de détails et fiches techniques associées";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12/05/2023;-3;29/05/2023;NC;;508;;;;12/05/2023;;;-336;26/05/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;SIM;Façades;3;TNX;TZN;MQT;53;A;Maquette VMU T2-T6.pdf;;26/04/2023;;Andrea NARESSI;/01 - DOCUMENTS D'EXECUTION/Lot 03 - Façades - Verrières/Pièces graphiques;;;;;;;;;;;;;26/04/2023;;;;17/05/2023;;;;;26/04/2023;;;;10/05/2023;;;;;26/04/2023;;26/04/2023;PI;;;;;;;;;;;;;;;26/04/2023;;28/04/2023;VAO;;32;;"Lisa SCHILLINGER :
'A115 et Elioth demande que soit réalisé sur le témoin :
- Un ouvrant sur la partie verticale des sheds.
- Intégrer le caillebotis entre façade verrière et ajuster sa largeur selon projet (environs 90cm).
- Intégrer le caillebotis rabattable entre sheds.
- Prévoir un accès sur le caillebotis dit « périphérique » et sur le coté intérieure de la façade (échafaudage ou autre).
- Prévoir interrupteurs pour fonctionnement BSO et store toile intérieur (Interface lot Elec).";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26/04/2023;;03/05/2023;VAO;;370;;"Jérôme FALALA :
Nous transmettre les PV ou RE acoustique justifiant :
- des indices d'affaiblissement requis (y compris pour les compositions opaques)
- les isolements latéraux";;26/04/2023;;;;10/05/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;SIM;Façades;3;TNX;TZN;ELV;2004;A;Elevation 04 - Sud Est (Allee Gustave Eiffel).pdf;DI;02/05/2023;;Andrea NARESSI;/01 - DOCUMENTS D'EXECUTION/Lot 03 - Façades - Verrières/Pièces graphiques;;;;;;;;;;;;;02/05/2023;;;-339;23/05/2023;;;;;02/05/2023;-15;31/05/2023;VAO;;175;;"Nicolas VIGNAU :
Voir visa EXE_A115_MEX_VISA_03-09_A ci-joint";;02/05/2023;;02/05/2023;PI;;;;;;;;;;;;;;;02/05/2023;-1;17/05/2023;VAO;;38;;"Lisa SCHILLINGER :
'Observations générales : 
-Le présent visa ne concerne que les éléments représentés sur le plan
-Le présent Visa sous réserve validation architecte
-Le présent Visa sous réserve intégration fiche adaptative concernant RDC et R+1 présentée en réunion le 11/05/23
-Le présent Visa sous réserve validation carnets de systèmes non visés (T3B,T3C, T4, T5) et prise en compte des observations émises sur les carnets visés
-Le repérage des ouvrants DAS est Hors Mission et à valider par le bureau de contrôle, le lot CVCD et l'architecte";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02/05/2023;;03/05/2023;VAO;;367;;"Jérôme FALALA :
Nous transmettre les PV ou RE acoustique justifiant :
- des indices d'affaiblissement requis (y compris pour les compositions opaques)
- les isolements latéraux";;02/05/2023;;;-346;16/05/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;SIM;Façades;3;TNX;TZN;DAF;9050;A;"Profile terre-cuite geometrie ""M"".pdf";DI;17/04/2023;;Federica CARLET;/01 - DOCUMENTS D'EXECUTION/Lot 03 - Façades - Verrières/Fiches Produits (DAF);;;;;;;;;;;;;17/04/2023;-7;15/05/2023;VAO;;143;;"Simon DAVID :
- profil validé pour mise en œuvre sur le prototype selon mail EGIS du 07/04/23.
- voir visas A115 et ELIOTH
- Sous réserve validation sur prototype
- fournir étude et justification pour choix découpe en 3 éléments ou 2 éléments. Pour le prototype les terre cuite seront posés en 3 éléments mais vous devez le justifier pour le reste de l'opération";;17/04/2023;;25/04/2023;VAO;;154;;"Nicolas VIGNAU :
Sous réserve présentation sur témoin.";;17/04/2023;;17/04/2023;PI;;;;;;;;;;;;;;;17/04/2023;;28/04/2023;VAO;;26;;"Lisa SCHILLINGER :
'- Sous réserve validation archi
- Sous réserve note de calcul associée
- A ce stade la fragmentation en 3 parties du trumeau n'est pas validée et nous souhaitons que la base marché soit respectée, à savoir les trumeaux verticaux fragmentés en 2.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17/04/2023;;24/04/2023;NC;;305;;;;17/04/2023;;;-361;01/05/2023;;;;;17/04/2023;;17/04/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;SIM;Façades;3;TNX;TZN;DAF;9010;A;Silicone WS 605 S.pdf;DI;14/04/2023;;Federica CARLET;/01 - DOCUMENTS D'EXECUTION/Lot 03 - Façades - Verrières/Fiches Produits (DAF);;;;;;;;;;;;;;;15/05/2023;VSO;;145;;"Simon DAVID :
- Pas de remarques des BET sur ce produit. 
- Non visible donc non soumis à validation Prototype";;14/04/2023;;25/04/2023;VAO;;150;;"Nicolas VIGNAU :
Sous réserve présentation sur témoin et validation BET Façade et acoustique.";;14/04/2023;;14/04/2023;PI;;;;;;;;;;;;;;;14/04/2023;;28/04/2023;VSO;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14/04/2023;;24/04/2023;NC;;301;;;;14/04/2023;;;-364;28/04/2023;;;;;14/04/2023;;14/04/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;"EXE
14/04/2023
MOEX - EGIS -> VAO
Simon DAVID :
- Répondre à la remarque du BET Environnement GREENAFFAIR du 21/04/23 :  Fournir informations sur les COV des joints ou justifier qu'ils ne sont pas en contact avec l'air intérieur du bâtiment.
- Non visible donc soumis à validation sur prototype";;;;;
GLF;EXE;SIM;Façades;3;TNX;TZN;DAF;9009;A;Membrane EPDM.pdf;DI;14/04/2023;;Federica CARLET;/01 - DOCUMENTS D'EXECUTION/Lot 03 - Façades - Verrières/Fiches Produits (DAF);;;;;;;;;;;;;14/04/2023;-10;15/05/2023;VSO;;140;;"Simon DAVID :
Pas de remarques des BET sur ce produit.
Non visible donc non soumis à validation prototype";;14/04/2023;;25/04/2023;VAO;;149;;"Nicolas VIGNAU :
Sous réserve présentation sur témoin et validation BET Façade et acoustique.";;14/04/2023;;14/04/2023;PI;;;;;;;;;;;;;;;14/04/2023;;28/04/2023;VSO;;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14/04/2023;;24/04/2023;VSO;;312;;;;14/04/2023;;;-364;28/04/2023;;;;;14/04/2023;;14/04/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;SIM;Façades;3;TNX;TZN;DAF;9103;A;Fiche technique vitrage GL-02 - variante Premium2.pdf;DI;14/04/2023;;Andrea NARESSI;/01 - DOCUMENTS D'EXECUTION/Lot 03 - Façades - Verrières/Fiches Produits (DAF);;;;;;;;;;;;;14/04/2023;-10;15/05/2023;REF;;138;;"Simon DAVID :
Produit refusé
Voir visa ELIOTH et STUDIO FA";;14/04/2023;;25/04/2023;VAO;;155;;"Nicolas VIGNAU :
Sous réserve présentation sur témoin et validation BET Façade et acoustique.";;14/04/2023;;14/04/2023;PI;;;;;;;;;;;;;;;14/04/2023;;28/04/2023;REF;;29;;"Lisa SCHILLINGER :
'- Sous réserve validation architecte
- un facteur solaire g=53% est demandé au marché (voir tableau de performance). g=62% non conforme.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14/04/2023;;24/04/2023;VAO;;308;;"Jérôme FALALA :
Vitrage caractérisé par un RA;tr de 36dB.
Transmettre les RE acoustiques des menuiseries permettant de justifier :
- performance d'affaiblissment acoustique RA,tr ? 35dB ou 32dB selon localisation
- performannt isolement latéral Dnf,A ? 41dB en horizontal, Dnf,A ? 51dB en vertical";;14/04/2023;;;-364;28/04/2023;;;;;14/04/2023;;14/04/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;SIM;Façades;3;TNX;TZN;DAF;9102;A;Fiche technique vitrage GL-02 - variante iPlus 1.1.pdf;DI;13/04/2023;;Andrea NARESSI;/01 - DOCUMENTS D'EXECUTION/Lot 03 - Façades - Verrières/Fiches Produits (DAF);;;;;;;;;;;;;13/04/2023;-11;15/05/2023;REF;;139;;"Simon DAVID :
Produit refusé
Voir visa ELIOTH et STUDIO FA";;13/04/2023;;25/04/2023;VAO;;156;;"Nicolas VIGNAU :
Sous réserve présentation sur témoin et validation BET Façade et acoustique.";;13/04/2023;;13/04/2023;PI;;;;;;;;;;;;;;;13/04/2023;-2;28/04/2023;REF;;30;;"Lisa SCHILLINGER :
'- Sous réserve validation architecte
- un facteur solaire g=53% est demandé au marché (voir tableau de performance). g=62% non conforme.
Se référer au paragraphe 3.2.8.1 du CCTP, référence qualité AGC i plus Advanced 1.0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13/04/2023;;24/04/2023;VAO;;307;;"Jérôme FALALA :
Vitrage caractérisé par un RA;tr de 35dB.
Transmettre les RE acoustiques des menuiseries permettant de justifier :
- performance d'affaiblissment acoustique RA,tr ? 35dB ou 32dB selon localisation
- performannt isolement latéral Dnf,A ? 41dB en horizontal, Dnf,A ? 51dB en vertical";;13/04/2023;;;-365;27/04/2023;;;;;13/04/2023;;13/04/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
